values; percentile
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.11
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.12
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.13
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.14
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.15
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.16
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.17
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
7.90; 0.18
